id,Hardness
12036,4.042817
12037,4.42115
12038,3.5181444
12039,5.5699067
12040,5.381229
12041,5.883114
12042,4.952102
12043,5.745204
12044,5.3165627
12045,3.0492754
12046,5.009411
12047,3.0014281
12048,5.893321
12049,3.7062385
12050,3.6586556
12051,5.729121
12052,3.4561214
12053,5.2202773
12054,5.1777496
12055,5.7531195
12056,5.5533724
12057,4.2213006
12058,6.0698786
12059,5.8404984
12060,5.3119965
12061,3.9672322
12062,4.899345
12063,5.673144
12064,3.767789
12065,3.385157
12066,3.4558375
12067,5.588087
12068,6.3294516
12069,4.498525
12070,4.712408
12071,3.3117032
12072,4.998852
12073,6.332342
12074,5.648547
12075,5.886798
12076,5.6726866
12077,5.5647717
12078,6.0994587
12079,5.186662
12080,3.1585274
12081,5.460562
12082,5.072459
12083,3.5532942
12084,5.7839813
12085,3.9902987
12086,3.377368
12087,4.2058973
12088,3.656122
12089,2.757451
12090,5.7508206
12091,4.7829304
12092,5.655466
12093,3.2927291
12094,2.2830112
12095,3.3663163
12096,3.0261877
12097,2.2426715
12098,3.590645
12099,2.6621616
12100,5.8797235
12101,2.7515273
12102,5.230402
12103,2.8039465
12104,4.5696487
12105,3.405807
12106,3.5629098
12107,5.6570845
12108,3.5331342
12109,3.9053564
12110,3.824185
12111,3.77859
12112,2.5495384
12113,5.5418816
12114,3.6701066
12115,4.87533
12116,5.779254
12117,2.608412
12118,5.8876724
12119,5.38531
12120,4.372735
12121,5.89193
12122,5.725131
12123,2.8156114
12124,4.7307987
12125,6.337511
12126,6.067215
12127,5.493406
12128,5.304114
12129,5.963554
12130,2.203773
12131,4.7560587
12132,5.696889
12133,5.8051777
12134,4.588276
12135,3.9209776
12136,5.612947
12137,5.5006866
12138,5.0126643
12139,3.471035
12140,5.4502535
12141,5.2456656
12142,3.6956954
12143,3.9268107
12144,5.3826694
12145,5.4885006
12146,3.192519
12147,4.938098
12148,3.1277316
12149,5.550481
12150,4.7251005
12151,4.3885527
12152,5.606976
12153,5.5941005
12154,4.8300276
12155,2.9761682
12156,5.4999623
12157,5.882709
12158,3.0825438
12159,5.505499
12160,4.520281
12161,3.7102349
12162,4.345928
12163,2.892456
12164,5.3817973
12165,3.7119927
12166,5.7536573
12167,5.5772777
12168,4.9334607
12169,4.7816763
12170,3.9939487
12171,5.4082747
12172,4.113206
12173,5.63054
12174,5.626909
12175,5.806233
12176,3.4811249
12177,5.0745673
12178,5.707712
12179,4.514659
12180,5.9258623
12181,4.8706417
12182,5.690654
12183,5.4636207
12184,2.8855186
12185,5.3469677
12186,3.4383163
12187,3.1396296
12188,5.7086487
12189,5.1015964
12190,3.7703888
12191,5.268574
12192,2.906998
12193,5.9691687
12194,5.739679
12195,5.498408
12196,5.849099
12197,2.97393
12198,5.8093715
12199,5.6227827
12200,3.7828991
12201,5.968
12202,5.199185
12203,3.9514213
12204,2.9446256
12205,5.9186707
12206,6.383485
12207,2.8873875
12208,4.1554565
12209,2.9251292
12210,4.09461
12211,5.3988166
12212,3.6807804
12213,4.785091
12214,4.580792
12215,3.4613557
12216,5.111356
12217,4.9242954
12218,5.748028
12219,5.4809294
12220,3.3651266
12221,5.113647
12222,3.6334708
12223,2.8201866
12224,5.7536507
12225,5.798709
12226,5.2974668
12227,5.4108143
12228,5.791506
12229,5.8923492
12230,5.66595
12231,3.2997694
12232,5.0002613
12233,3.3523774
12234,4.144088
12235,4.485484
12236,5.75144
12237,3.393458
12238,5.4617114
12239,4.2307816
12240,2.9375947
12241,6.2798715
12242,5.5397167
12243,5.8822737
12244,4.697671
12245,4.008113
12246,3.8536506
12247,5.828491
12248,4.3849263
12249,5.7701693
12250,2.6469293
12251,5.3832417
12252,2.8766081
12253,2.7803206
12254,2.959125
12255,5.9589486
12256,5.43715
12257,4.7023945
12258,3.2886484
12259,2.738429
12260,3.8350937
12261,5.4003053
12262,2.364465
12263,5.658783
12264,2.3998387
12265,5.6948676
12266,4.45502
12267,3.628525
12268,5.07331
12269,1.7022591
12270,5.741347
12271,5.704358
12272,5.8473907
12273,5.698113
12274,3.696662
12275,2.858095
12276,2.3749642
12277,5.47144
12278,4.4323983
12279,6.101247
12280,4.6833982
12281,3.8450868
12282,3.7858188
12283,4.6208105
12284,5.2838163
12285,5.462553
12286,6.3331985
12287,4.5376186
12288,5.651069
12289,4.106866
12290,6.3352833
12291,3.3279765
12292,3.1016622
12293,4.06042
12294,2.0206382
12295,5.6009054
12296,5.3783865
12297,4.4214215
12298,3.74682
12299,3.0614355
12300,2.8466616
12301,3.5842273
12302,5.6885796
12303,5.2742734
12304,3.7686746
12305,3.1942468
12306,3.2058342
12307,5.2713614
12308,5.739971
12309,5.586297
12310,5.005108
12311,3.15426
12312,5.472479
12313,5.5313897
12314,5.554245
12315,5.4127483
12316,3.8580525
12317,4.664117
12318,3.7661667
12319,5.6469717
12320,2.5152285
12321,6.3073225
12322,4.618607
12323,2.655407
12324,3.8118503
12325,3.1342947
12326,6.4288106
12327,5.2874784
12328,2.5694284
12329,5.6282253
12330,6.354918
12331,5.421337
12332,5.806668
12333,3.3876042
12334,4.896974
12335,4.4569545
12336,5.5828257
12337,2.9122484
12338,3.7852504
12339,5.674113
12340,2.8322506
12341,5.580109
12342,5.129026
12343,5.7599363
12344,5.9289246
12345,5.720272
12346,3.7499332
12347,4.090823
12348,6.0125675
12349,5.1550393
12350,4.833207
12351,5.139112
12352,5.6739917
12353,5.6435647
12354,5.439963
12355,4.5004954
12356,5.7141705
12357,3.8362424
12358,5.848788
12359,5.3064556
12360,4.356848
12361,5.149496
12362,5.5071545
12363,4.842807
12364,2.3625855
12365,6.7382107
12366,4.723982
12367,5.650615
12368,4.6039243
12369,2.0201468
12370,6.240384
12371,3.5679862
12372,4.746752
12373,5.7685556
12374,4.322672
12375,5.787541
12376,3.8728943
12377,3.155397
12378,4.5941696
12379,5.4694414
12380,5.97231
12381,5.940082
12382,5.6818304
12383,4.226596
12384,7.1601267
12385,6.778267
12386,8.274793
12387,6.0998697
12388,3.8528988
12389,4.5987606
12390,5.544186
12391,5.980837
12392,5.619609
12393,4.9967165
12394,4.319147
12395,4.522606
12396,5.7739625
12397,5.3545246
12398,5.051734
12399,6.2817755
12400,3.963803
12401,4.3409176
12402,3.664031
12403,5.1386275
12404,3.5310578
12405,4.1905184
12406,3.4323852
12407,5.1472673
12408,5.4461393
12409,5.679499
12410,4.5679507
12411,6.496159
12412,3.4702373
12413,2.1895468
12414,3.680877
12415,4.852079
12416,3.4273572
12417,5.656095
12418,5.4563475
12419,5.637147
12420,5.760556
12421,4.2977915
12422,4.1940618
12423,3.462449
12424,5.9086647
12425,5.0017905
12426,5.8635125
12427,5.266324
12428,3.6065416
12429,5.623612
12430,3.7169085
12431,5.5841312
12432,6.2138014
12433,3.363518
12434,5.7836323
12435,3.0298033
12436,4.938061
12437,5.495476
12438,3.318153
12439,4.5541725
12440,5.124633
12441,5.0842953
12442,5.7475677
12443,6.0812707
12444,4.750111
12445,3.8199744
12446,3.4428315
12447,2.775769
12448,3.2067482
12449,5.452443
12450,5.4731965
12451,3.6865642
12452,5.3255615
12453,5.43921
12454,2.872354
12455,5.25731
12456,4.574667
12457,2.4641144
12458,5.5914083
12459,3.2309422
12460,2.526997
12461,3.5329614
12462,4.4920506
12463,3.9363933
12464,5.1583223
12465,1.8907468
12466,4.141263
12467,5.104478
12468,4.919443
12469,4.1064262
12470,5.448799
12471,2.2264352
12472,2.9424553
12473,3.223471
12474,4.4917274
12475,3.7350824
12476,4.2257237
12477,2.7544553
12478,2.197418
12479,5.617422
12480,4.0285344
12481,5.744558
12482,5.697342
12483,4.4103384
12484,2.3830771
12485,5.7157497
12486,4.1119595
12487,5.5876093
12488,3.2199113
12489,6.065318
12490,5.726964
12491,5.480893
12492,4.896204
12493,5.0182934
12494,5.2997513
12495,2.1940045
12496,6.210327
12497,3.7567697
12498,10.618669
12499,2.518461
12500,3.6200838
12501,3.0996041
12502,3.6960888
12503,4.8754044
12504,5.2953987
12505,5.64054
12506,4.932974
12507,4.4882865
12508,5.0019326
12509,3.536452
12510,6.038443
12511,5.8630743
12512,3.8461742
12513,5.7079535
12514,5.8842278
12515,3.9433165
12516,5.6024966
12517,5.812415
12518,3.1321929
12519,3.3819642
12520,5.8134155
12521,5.5830116
12522,4.850708
12523,5.853978
12524,5.65209
12525,2.9889536
12526,5.8825173
12527,3.656847
12528,5.7860775
12529,2.458028
12530,3.8674238
12531,4.6018114
12532,5.765476
12533,3.3602455
12534,5.8049126
12535,3.646409
12536,5.141621
12537,4.557437
12538,3.644921
12539,3.3691082
12540,2.3018608
12541,4.224306
12542,5.7834435
12543,4.3147383
12544,5.3867316
12545,3.744627
12546,5.442914
12547,3.42052
12548,5.9000797
12549,4.098644
12550,2.6004934
12551,5.9391747
12552,5.659347
12553,5.356827
12554,6.039421
12555,5.8544035
12556,4.2652144
12557,2.4339838
12558,5.573043
12559,6.3875837
12560,4.5491114
12561,5.9797697
12562,3.7109933
12563,5.755138
12564,3.3516223
12565,3.5401373
12566,3.23023
12567,3.9160788
12568,2.7999556
12569,2.5257967
12570,4.113966
12571,5.2320185
12572,5.4696436
12573,4.26368
12574,5.5195007
12575,5.484888
12576,3.8101392
12577,5.422379
12578,5.830115
12579,5.636942
12580,4.280555
12581,6.067997
12582,1.9747732
12583,5.6418133
12584,3.317843
12585,5.412428
12586,5.1353707
12587,3.5245693
12588,4.2362595
12589,5.576204
12590,6.3895545
12591,5.2396927
12592,5.7332506
12593,5.9036217
12594,3.4384425
12595,5.6468983
12596,6.955776
12597,3.7457738
12598,5.5996118
12599,4.8789654
12600,5.325956
12601,5.994111
12602,5.7080846
12603,3.4066045
12604,5.119667
12605,5.5444407
12606,5.955431
12607,2.6026676
12608,2.3346534
12609,2.2269273
12610,3.8384948
12611,2.5962477
12612,4.361623
12613,5.491818
12614,4.3858867
12615,5.675868
12616,10.586346
12617,2.499619
12618,5.713128
12619,5.5207148
12620,3.5875132
12621,3.4029891
12622,4.221602
12623,5.701995
12624,5.7758074
12625,5.2376995
12626,4.5987334
12627,3.9194727
12628,2.0559103
12629,2.575913
12630,2.596177
12631,4.9457874
12632,4.7559633
12633,4.2001696
12634,5.2583528
12635,7.1345806
12636,2.2975237
12637,5.801553
12638,2.488082
12639,5.6742373
12640,3.0247178
12641,5.854929
12642,5.7533865
12643,5.5335407
12644,5.8826
12645,5.4009533
12646,3.2250164
12647,5.5590973
12648,5.2492275
12649,5.4979267
12650,3.8162086
12651,5.8555155
12652,4.3604507
12653,5.671491
12654,5.8835707
12655,4.8212633
12656,5.39952
12657,5.1568727
12658,4.213856
12659,4.7307825
12660,3.710843
12661,3.6697118
12662,2.8636966
12663,3.8202586
12664,5.182858
12665,5.5855374
12666,5.4310565
12667,2.60749
12668,5.6187897
12669,4.428876
12670,3.2747629
12671,3.2969544
12672,5.939298
12673,5.269995
12674,5.553982
12675,5.5927477
12676,2.8982627
12677,5.733737
12678,3.4043972
12679,2.8287435
12680,3.3623528
12681,3.2977118
12682,2.5625
12683,5.4113407
12684,4.807086
12685,5.210037
12686,4.3392406
12687,4.40077
12688,3.3782358
12689,2.6032596
12690,2.226599
12691,4.4296618
12692,8.584418
12693,5.3191886
12694,3.0034187
12695,3.0040672
12696,5.267112
12697,4.633184
12698,3.4858706
12699,4.6618137
12700,5.8590326
12701,6.354284
12702,5.0573344
12703,5.4351425
12704,5.8886485
12705,2.4705052
12706,5.288046
12707,5.465535
12708,5.360425
12709,4.7118993
12710,5.4492517
12711,4.0289536
12712,4.8049183
12713,5.6205263
12714,5.353426
12715,4.2047596
12716,5.429206
12717,3.1766872
12718,2.6092381
12719,2.73172
12720,6.219733
12721,4.5325794
12722,5.026972
12723,3.3193176
12724,3.2581646
12725,3.0840025
12726,5.7409115
12727,2.4579303
12728,5.1671953
12729,2.9517531
12730,5.4850974
12731,4.2227335
12732,4.882394
12733,5.4150543
12734,4.3854322
12735,6.114853
12736,3.0995734
12737,5.8837214
12738,2.4634373
12739,5.4980507
12740,5.499364
12741,5.723801
12742,2.908492
12743,3.814349
12744,4.412265
12745,5.7096143
12746,2.7701097
12747,5.0813584
12748,5.5414724
12749,4.479488
12750,3.6855311
12751,4.3227363
12752,5.2124667
12753,5.6813364
12754,3.0691547
12755,5.818974
12756,5.8827524
12757,4.3828325
12758,4.911476
12759,5.4159184
12760,6.0470734
12761,5.910081
12762,2.8388689
12763,2.6133552
12764,5.171155
12765,2.6602902
12766,2.7572281
12767,4.964953
12768,5.6118765
12769,5.754469
12770,3.3325932
12771,5.3507385
12772,5.9359303
12773,3.648992
12774,5.47025
12775,6.33244
12776,5.2396164
12777,5.4669647
12778,3.3790555
12779,3.061681
12780,4.1865034
12781,3.2553847
12782,4.8460274
12783,2.536989
12784,3.451149
12785,5.626336
12786,2.6779687
12787,5.5548735
12788,5.580665
12789,3.204592
12790,5.204158
12791,4.8464885
12792,3.0885391
12793,1.876869
12794,4.1381645
12795,5.6563673
12796,3.1536632
12797,5.690176
12798,3.3594732
12799,5.8730235
12800,3.3240373
12801,5.710709
12802,3.6192577
12803,2.609804
12804,5.7661467
12805,4.3739476
12806,4.456115
12807,3.3101773
12808,4.785041
12809,4.5475664
12810,3.383875
12811,5.9065857
12812,2.304548
12813,5.7290306
12814,3.3690321
12815,2.8847005
12816,5.7447424
12817,5.8437095
12818,4.915842
12819,5.547818
12820,5.398732
12821,5.869405
12822,3.9348907
12823,5.63231
12824,5.459073
12825,4.988865
12826,6.4110174
12827,5.6468773
12828,4.80696
12829,5.786499
12830,2.978057
12831,5.3596096
12832,6.035694
12833,3.7504022
12834,3.9223163
12835,2.8152397
12836,2.9720194
12837,4.6784763
12838,5.905051
12839,5.2278137
12840,5.6039915
12841,5.7005453
12842,4.9985704
12843,4.378282
12844,5.8600583
12845,3.4949775
12846,4.4598036
12847,5.3107405
12848,5.130309
12849,5.4929647
12850,4.967908
12851,5.3419065
12852,4.980199
12853,3.2053967
12854,4.2369347
12855,4.295738
12856,4.706659
12857,5.3970547
12858,5.445361
12859,10.581457
12860,5.818263
12861,4.3789754
12862,3.310637
12863,3.1114202
12864,3.459765
12865,3.6611962
12866,2.5493107
12867,3.716071
12868,2.3829858
12869,5.5377626
12870,4.198204
12871,5.658963
12872,3.5096595
12873,2.3794818
12874,4.4298
12875,4.987806
12876,3.9328668
12877,4.825861
12878,4.794301
12879,5.665283
12880,3.7005897
12881,5.361293
12882,4.585531
12883,4.242664
12884,5.6646423
12885,5.129944
12886,6.1210327
12887,5.9471273
12888,5.2883377
12889,4.056298
12890,6.456395
12891,5.185468
12892,4.7120914
12893,5.6213284
12894,5.6304693
12895,3.7215781
12896,5.4269238
12897,3.6161447
12898,5.179902
12899,4.9500723
12900,5.56193
12901,5.8142834
12902,3.911196
12903,4.587221
12904,5.691995
12905,4.4932995
12906,2.8906832
12907,5.779906
12908,2.958975
12909,5.832265
12910,5.9653487
12911,5.654476
12912,3.837981
12913,4.3016787
12914,5.780841
12915,5.1107492
12916,5.706671
12917,5.0636854
12918,3.469868
12919,4.0618277
12920,4.7906804
12921,3.327759
12922,4.1928515
12923,5.7055006
12924,5.7151957
12925,2.9433665
12926,4.2807035
12927,4.0964813
12928,6.1127596
12929,2.9845743
12930,5.629505
12931,2.9815426
12932,5.6972675
12933,3.881383
12934,5.7068906
12935,3.5714493
12936,5.8291345
12937,2.8690856
12938,5.783249
12939,5.7564983
12940,5.9088225
12941,2.9738781
12942,3.2293568
12943,3.9766264
12944,5.757956
12945,3.128061
12946,5.881837
12947,1.7352321
12948,3.6695595
12949,4.687958
12950,5.688712
12951,5.8089514
12952,4.4299555
12953,4.26651
12954,6.2108874
12955,5.771372
12956,3.7613075
12957,4.8380003
12958,3.8222513
12959,3.2301476
12960,3.9375212
12961,2.953192
12962,5.7973104
12963,4.9152126
12964,2.8961282
12965,5.566362
12966,6.0139275
12967,6.01569
12968,5.955076
12969,3.9237576
12970,5.0010056
12971,3.642448
12972,4.1139956
12973,4.960764
12974,2.8437703
12975,5.3436213
12976,5.6477256
12977,5.2791257
12978,2.137566
12979,4.313918
12980,4.3254967
12981,5.8159027
12982,5.414397
12983,5.6990056
12984,2.2269168
12985,5.8091497
12986,5.7369194
12987,3.913457
12988,4.981923
12989,5.7846165
12990,3.147557
12991,4.0824666
12992,3.5022058
12993,4.1116996
12994,3.714194
12995,5.605567
12996,2.9151087
12997,4.2178993
12998,5.359519
12999,4.587891
13000,4.8958144
13001,2.5295184
13002,2.444621
13003,4.97024
13004,5.8854427
13005,3.6421978
13006,5.3592505
13007,5.496924
13008,10.57998
13009,4.2400775
13010,5.724695
13011,4.7724867
13012,3.4272127
13013,5.6936617
13014,2.104316
13015,5.64348
13016,5.6632633
13017,3.5080943
13018,5.1727147
13019,5.8291397
13020,4.878298
13021,5.8839307
13022,5.7415705
13023,5.8043227
13024,5.808744
13025,5.393627
13026,2.8813307
13027,3.9507911
13028,5.4206986
13029,5.4942493
13030,5.6831703
13031,2.9735417
13032,4.228159
13033,6.1614347
13034,2.9644587
13035,4.7866373
13036,5.5651693
13037,3.4839659
13038,5.758249
13039,3.2228913
13040,3.8768008
13041,4.8059087
13042,4.7205653
13043,5.439512
13044,5.8087854
13045,5.6673646
13046,5.9255733
13047,2.05423
13048,4.4214377
13049,3.7422626
13050,5.771269
13051,5.7994967
13052,5.929535
13053,5.4842486
13054,5.321071
13055,2.815568
13056,4.983644
13057,3.9414396
13058,4.056448
13059,2.5860991
13060,5.7556963
13061,5.8705134
13062,5.882946
13063,3.7402585
13064,5.944954
13065,5.7094393
13066,3.8487833
13067,5.6505747
13068,5.2869706
13069,2.169395
13070,5.5021753
13071,3.4675107
13072,3.526372
13073,5.5672197
13074,5.718585
13075,4.962989
13076,3.0646458
13077,4.4572964
13078,5.665724
13079,5.4187574
13080,3.7258596
13081,6.2838984
13082,5.3970327
13083,5.85542
13084,4.623059
13085,5.8709106
13086,5.7162223
13087,10.683983
13088,5.8816056
13089,5.701647
13090,5.6165094
13091,5.055881
13092,5.6863832
13093,5.8017693
13094,5.4726906
13095,5.67766
13096,5.6850715
13097,5.6986294
13098,4.631024
13099,5.4905987
13100,5.5452776
13101,5.90909
13102,5.8314495
13103,3.7867608
13104,5.6119337
13105,5.7972164
13106,6.348994
13107,2.6087794
13108,3.6007774
13109,3.4257605
13110,5.380497
13111,4.8070755
13112,5.7069697
13113,4.967027
13114,5.692514
13115,4.6899924
13116,5.673678
13117,5.2966557
13118,4.143036
13119,5.453551
13120,3.6294124
13121,3.2383118
13122,3.5239792
13123,5.8785315
13124,4.123823
13125,3.7506185
13126,2.5753973
13127,5.7110915
13128,4.113082
13129,5.0328584
13130,5.5625925
13131,5.8836784
13132,5.367051
13133,5.115703
13134,4.115285
13135,2.333803
13136,5.463376
13137,4.1311936
13138,5.696913
13139,5.7810698
13140,4.9474
13141,5.698914
13142,4.6653695
13143,4.441204
13144,6.084553
13145,5.6251426
13146,5.786748
13147,1.780566
13148,5.4419556
13149,5.718605
13150,2.895762
13151,4.5844927
13152,3.3938959
13153,3.2946434
13154,3.4287446
13155,4.36431
13156,2.3887641
13157,5.151476
13158,4.5765185
13159,5.714984
13160,2.9129856
13161,5.237506
13162,4.554116
13163,3.7954824
13164,3.0034988
13165,3.0290384
13166,5.5370526
13167,3.6259804
13168,6.0437717
13169,5.7109823
13170,5.7183127
13171,5.9998975
13172,3.725018
13173,2.2891593
13174,5.696579
13175,5.883543
13176,4.4907675
13177,4.462939
13178,5.2121563
13179,5.2269335
13180,5.9479723
13181,5.8655357
13182,4.417512
13183,5.8353558
13184,4.940296
13185,5.9205923
13186,4.6510515
13187,5.550668
13188,5.1534014
13189,2.7931728
13190,3.361746
13191,3.7771254
13192,5.171562
13193,5.407132
13194,3.423768
13195,2.590535
13196,4.4043436
13197,6.3330517
13198,6.7285533
13199,5.65703
13200,3.3460236
13201,5.747365
13202,5.0655384
13203,4.6020365
13204,2.6300936
13205,3.080863
13206,3.190937
13207,4.0606966
13208,10.645614
13209,6.3331285
13210,5.439643
13211,5.769532
13212,4.249197
13213,5.0974255
13214,3.2696257
13215,6.073867
13216,5.6503453
13217,2.609837
13218,2.676374
13219,5.834409
13220,3.5150335
13221,5.108835
13222,4.0333385
13223,2.732596
13224,6.356128
13225,5.977302
13226,5.86664
13227,5.525472
13228,5.769869
13229,5.865821
13230,5.690551
13231,5.8037887
13232,4.580749
13233,5.5762377
13234,5.874218
13235,5.882761
13236,5.3356295
13237,5.697409
13238,4.3865376
13239,5.393967
13240,5.7669544
13241,4.200536
13242,5.86524
13243,5.6675034
13244,4.884226
13245,5.6507745
13246,3.1442437
13247,2.918437
13248,2.7385533
13249,2.8578784
13250,5.884646
13251,3.8085086
13252,5.6636095
13253,3.815359
13254,2.7754292
13255,4.4898167
13256,2.6374834
13257,3.7882504
13258,5.2142887
13259,3.376248
13260,3.4988785
13261,5.938354
13262,5.268756
13263,3.6704
13264,4.477538
13265,6.142403
13266,5.744586
13267,5.7530813
13268,6.0697784
13269,4.2577744
13270,3.715801
13271,5.806492
13272,3.237155
13273,4.741947
13274,3.4071474
13275,4.8199353
13276,5.6164684
13277,5.925542
13278,5.3553257
13279,4.860656
13280,4.370384
13281,5.6529684
13282,5.85518
13283,2.8961847
13284,4.6061344
13285,4.089397
13286,3.5875618
13287,4.3147383
13288,3.290538
13289,5.057081
13290,6.3321495
13291,3.5633428
13292,3.2306397
13293,3.9048562
13294,3.5948422
13295,4.0021043
13296,5.6731043
13297,2.7961009
13298,5.614908
13299,2.3491442
13300,2.3505228
13301,4.7190804
13302,6.0815086
13303,5.545034
13304,4.3102417
13305,6.47655
13306,2.586778
13307,4.788046
13308,4.3077145
13309,4.242727
13310,5.170444
13311,4.9330916
13312,4.90945
13313,3.826216
13314,5.7702494
13315,3.137047
13316,5.8649607
13317,6.3335934
13318,5.5328226
13319,3.1346972
13320,4.6581464
13321,2.210925
13322,2.4738216
13323,2.9284925
13324,3.6440346
13325,3.6616158
13326,3.215486
13327,5.749422
13328,4.29544
13329,5.75156
13330,2.2577944
13331,5.8710513
13332,4.4361987
13333,5.3344345
13334,5.908169
13335,5.090434
13336,4.945162
13337,3.7762334
13338,2.5939155
13339,3.7659907
13340,5.284943
13341,3.925705
13342,5.590019
13343,2.8175848
13344,4.8138437
13345,3.0999877
13346,5.3158755
13347,3.6427972
13348,5.6142964
13349,5.0609117
13350,4.5842495
13351,6.0031395
13352,5.7656627
13353,5.0332255
13354,5.763818
13355,5.4272013
13356,2.514096
13357,3.800467
13358,5.8298664
13359,4.3094172
13360,5.390398
13361,3.5231593
13362,2.855305
13363,4.7917566
13364,5.742671
13365,5.6188326
13366,4.0526066
13367,5.451359
13368,5.3947663
13369,3.8329475
13370,5.147296
13371,5.8136334
13372,4.3429656
13373,5.842886
13374,5.9189425
13375,6.5427
13376,3.1343825
13377,3.7288923
13378,5.8109837
13379,4.7826266
13380,6.3262267
13381,4.1939073
13382,4.13165
13383,4.881439
13384,5.8698916
13385,3.2604525
13386,3.3025086
13387,5.6675987
13388,5.598132
13389,4.353004
13390,5.021339
13391,3.896811
13392,3.9687116
13393,4.437643
13394,5.5040913
13395,5.940438
13396,4.8588724
13397,3.0117798
13398,3.9566014
13399,4.000263
13400,3.0146809
13401,5.446869
13402,4.16992
13403,5.1204166
13404,5.7276306
13405,2.293026
13406,5.8136363
13407,4.4794426
13408,4.7359476
13409,5.729416
13410,5.8825803
13411,2.3725202
13412,4.1735497
13413,3.0537848
13414,3.8805397
13415,5.385048
13416,3.8371584
13417,4.6789017
13418,1.5895948
13419,5.352501
13420,7.939424
13421,5.1126647
13422,5.710448
13423,5.45577
13424,3.8251784
13425,2.6112297
13426,3.7784028
13427,5.579014
13428,5.7662573
13429,3.8351638
13430,4.3785706
13431,3.4782221
13432,4.7995377
13433,4.4655437
13434,5.259814
13435,5.0910683
13436,3.943601
13437,2.797463
13438,3.5044253
13439,3.0921102
13440,3.56373
13441,6.332217
13442,4.6256733
13443,5.793515
13444,5.418334
13445,3.9869876
13446,3.0533
13447,5.7364073
13448,5.6839643
13449,5.7721386
13450,2.5618618
13451,3.2730007
13452,5.0267344
13453,5.7865024
13454,5.020339
13455,5.7325907
13456,5.5254016
13457,2.4259973
13458,4.2475443
13459,5.4559584
13460,2.5729322
13461,5.6873646
13462,5.7497997
13463,3.0615175
13464,5.821233
13465,3.0251627
13466,5.1783524
13467,5.8388376
13468,4.7993803
13469,3.5788639
13470,3.8774333
13471,3.1213527
13472,2.3325138
13473,4.856512
13474,5.7580824
13475,4.6948137
13476,2.1323013
13477,2.5036323
13478,4.360303
13479,4.4386635
13480,2.6520934
13481,5.6938176
13482,3.6187255
13483,3.4917452
13484,5.712078
13485,5.5212307
13486,6.262277
13487,4.075944
13488,4.2661366
13489,3.0920863
13490,2.3982847
13491,4.4781437
13492,4.1768675
13493,3.0030773
13494,4.255563
13495,2.5302796
13496,2.7309456
13497,3.6715899
13498,5.648897
13499,4.740012
13500,5.1517224
13501,4.292184
13502,5.4695106
13503,5.3768277
13504,5.8263903
13505,5.6592703
13506,6.137029
13507,5.597636
13508,4.8572183
13509,5.5707355
13510,5.640033
13511,5.541327
13512,5.7558794
13513,2.9179356
13514,6.2435913
13515,3.1835084
13516,5.814219
13517,4.93013
13518,5.7201214
13519,5.2053585
13520,4.8570952
13521,5.8096075
13522,2.5153387
13523,3.8248196
13524,5.801101
13525,5.6008954
13526,3.6508203
13527,5.094447
13528,5.9232817
13529,5.628153
13530,4.798135
13531,5.8025312
13532,2.4456425
13533,2.7134275
13534,10.724841
13535,5.33776
13536,2.6366603
13537,5.7264957
13538,4.0102634
13539,6.0259075
13540,5.8899274
13541,5.584897
13542,5.521513
13543,6.0594625
13544,3.6052794
13545,5.80374
13546,5.320173
13547,3.5165162
13548,3.797123
13549,3.5352213
13550,4.0916824
13551,5.78088
13552,5.570979
13553,4.605898
13554,5.7168818
13555,3.462
13556,5.8369784
13557,5.6386147
13558,4.7473764
13559,5.4934607
13560,4.6526217
13561,5.7120943
13562,5.8782177
13563,5.4744463
13564,4.6250763
13565,10.685306
13566,4.4753284
13567,5.499559
13568,4.0871696
13569,5.3298435
13570,5.780613
13571,9.101914
13572,4.5606003
13573,3.7768383
13574,5.117244
13575,3.988575
13576,2.7481267
13577,5.5151854
13578,4.5662556
13579,6.095598
13580,5.4815974
13581,2.526926
13582,3.0880585
13583,5.4764605
13584,4.1186867
13585,6.3829203
13586,5.843075
13587,1.9408171
13588,4.4214573
13589,5.8624945
13590,5.7834773
13591,5.6340303
13592,4.357189
13593,4.430767
13594,5.4142017
13595,5.942827
13596,5.7576795
13597,5.869586
13598,5.8507366
13599,5.781435
13600,5.50199
13601,5.727367
13602,5.580966
13603,3.2389615
13604,4.9879
13605,5.886832
13606,3.298745
13607,6.0839844
13608,4.4879813
13609,5.3749094
13610,5.660763
13611,4.252922
13612,5.1083503
13613,5.9926724
13614,5.8281536
13615,5.8078127
13616,5.1907687
13617,4.2658634
13618,4.904118
13619,5.467796
13620,4.778389
13621,3.4255476
13622,4.3682446
13623,4.4601927
13624,5.5261803
13625,2.9839244
13626,5.0972724
13627,6.1920834
13628,3.8938677
13629,3.8190467
13630,3.049609
13631,4.10797
13632,2.6434402
13633,5.6925793
13634,2.319419
13635,3.5209887
13636,3.273369
13637,5.489348
13638,5.416291
13639,6.019905
13640,4.505022
13641,4.3208137
13642,5.705591
13643,5.4724054
13644,4.5365515
13645,5.5653524
13646,5.731861
13647,5.742069
13648,4.8596916
13649,2.8551788
13650,4.100255
13651,5.467847
13652,5.5642395
13653,3.847496
13654,5.5068455
13655,4.455839
13656,5.943267
13657,5.501773
13658,6.0103846
13659,4.706052
13660,5.540676
13661,3.6816983
13662,4.533065
